K520	KUHNKE
K564	KUEMMERLE
K260	KUEKER
K340	KUDLA
K342	KUDELKA
K152	KUBINSKI
K120	KUBICKI
K140	KUBAL
K622	KRZYZANOWSKI
K612	KRUPICKA
K653	KRUMWIEDE
K650	KRUMME
K620	KROSS
K613	KROPIDLOWSKI
K622	KROKOS
K640	KROELL
K632	KRITZER
K612	KRIBS
K634	KREITLOW
K626	KREISHER
K652	KRAYNAK
K620	KRASS
K652	KRANZLER
K651	KRAMB
K260	KOZYRA
K220	KOZICKI
K142	KOVALIK
K142	KOVALCHIK
K121	KOVACEVIC
K340	KOTULA
K361	KOTRBA
K342	KOTELES
K220	KOSOWSKI
K240	KOSKELA
K210	KOSIBA
K252	KOSCINSKI
K200	KOSCH
K600	KORY
K610	KORAB
K140	KOPPLE
K160	KOPPER
K145	KOPPELMAN
K140	KOPPEL
K552	KONWINSKI
K500	KON
K420	KOLOSKY
K420	KOLOSKI
K452	KOLINSKY
K452	KOLINSKI
K412	KOLBECK
K420	KOLASA
K100	KOEPF
K300	KODA
K216	KOCHEVAR
K263	KOCHERT
K120	KOBS
K523	KNUST
K514	KNUEPPEL
K500	KNOY
K565	KNIERIEM
K560	KNIER
K546	KNELLER
K516	KNAPPERT
K432	KLITZ
K453	KLINTWORTH
K452	KLINKENBERG
K452	KLINCK
K453	KLEINDIENST
K410	KLEEB
K426	KLECKER
K416	KJELLBERG
K350	KITTEN
K325	KITSMILLER
K260	KISOR
K240	KISIEL
K200	KISE
K610	KIRBO
K000	KIO
K524	KINZLE
K523	KINKAID
K521	KINGSFORD
K526	KINGRY
K513	KIMPTON
K540	KIMEL
K516	KIMBERLEY
K455	KILLMON
K420	KILLICK
K424	KILGALLON
K426	KILCHER
K500	KIHN
K252	KIGGINS
K260	KIECKER
K600	KHER
K440	KHALEEL
K200	KEZIAH
K340	KETTELL
K325	KETCHEN
K225	KESHISHIAN
K623	KERSTING
K620	KERSCH
K652	KERINS
K626	KERCHER
K500	KENO
K512	KENEFICK
K510	KEMPH
K510	KEMPA
K425	KELSHEIMER
K450	KELLN
K451	KELLENBERGER
K250	KEKAHUNA
K245	KEISLING
K655	KEIRNAN
K520	KEIMIG
K500	KEHN
K400	KEAL
K000	KE
K100	KAUPP
K143	KAUFHOLD
K155	KAUFFMANN
K325	KATZENBERG
K350	KATONA
K252	KASZYNSKI
K210	KASZUBA
K215	KASSEBAUM
K200	KASA
K630	KARTYE
K632	KARTCHNER
K623	KARSTENS
K615	KARPINSKY
K654	KARMELY
K640	KAREL
K622	KARASEK
K164	KAPRAL
K160	KAPER
K542	KANELOS
K540	KANAHELE
K515	KAMPMANN
K510	KAMPE
K410	KALP
K420	KALLUS
K412	KALLEVIG
K450	KALLEN
K422	KALISZEWSKI
K450	KALEOHANO
K423	KALCHTHALER
K450	KALAMA
K420	KALAHIKI
K400	KAILI
K000	KAHAWAI
K200	KAGEY
J232	JUSTISS
J622	JURKOWSKI
J625	JURGENSMEYER
J412	JUILFS
J200	JOSUE
J145	JOPLING
J534	JONDAHL
J520	JOMES
J200	JOICE
J525	JOHANNESSEN
J240	JOECKEL
J220	JEZEWSKI
J220	JEZEK
J243	JESWALD
J610	JERVEY
J125	JEPPSEN
J522	JENNIGES
J516	JENNIFER
J530	JENNETT
J530	JEMMOTT
J120	JEFFS
J160	JEFFRY
J620	JAUREQUI
J520	JANISCH
J520	JANICK
J520	JANICE
J220	JACEK
J262	JACARUSO
I520	IWANICKI
I260	ISHIHARA
I251	ISENBERGER
I212	ISBISTER
I622	IRUEGAS
I526	INZER
I563	INYART
I526	INSCORE
I525	INNOCENTI
I524	INGLISH
I515	INFANTOLINO
I531	INDOVINA
I510	INABA
I553	IMONDI
I532	IMDIEKE
I516	IMBERT
I420	ILLES
I300	IDA
I620	IAROCCI
I520	IANNUCCI
H160	HUVER
H340	HUTLEY
H260	HUSSER
H255	HUSMANN
H100	HUPF
H532	HUNTSBERGER
H540	HUNNEWELL
H450	HULLUM
H300	HUIT
H200	HUISH
H000	HUH
H225	HUGHSON
H130	HUFT
H123	HUFSTETLER
H260	HUESER
H354	HUDNELL
H135	HOVDEN
H250	HOUSEN
H234	HOUGHTLING
H300	HOTH
H220	HOSSACK
H200	HOSHAW
H621	HORSFORD
H600	HORRY
H651	HORNBACHER
H630	HORDE
H152	HOPPENSTEDT
H125	HOPKINSON
H520	HONZA
H560	HONOR
H550	HOMANN
H425	HOLZMEISTER
H426	HOLYCROSS
H416	HOLVERSON
H432	HOLTZLANDER
H463	HOLROYD
H454	HOLMLUND
H430	HOLLYWOOD
H436	HOLDERNESS
H436	HOLDERFIELD
H420	HOLCK
H252	HOJNACKI
H414	HOHLFELD
H516	HOHENBERGER
H252	HOGANSON
H252	HOGANCAMP
H122	HOFFSES
H610	HOERAUF
H400	HOELL
H163	HOEFERT
H350	HODUM
H360	HODER
H251	HOCKENBURY
H200	HOAGE
H262	HISSERICH
H241	HISLIP
H652	HIRONS
H152	HIPPENSTEEL
H150	HIPPEN
H523	HINKSTON
H532	HINDES
H522	HINCHCLIFF
H500	HIN
H540	HIMMEL
H416	HILLBERRY
H436	HILDRING
H236	HIESTER
H156	HIEFNAR
H320	HIDES
H163	HIBBERD
H150	HIBBEN
H426	HEYLIGER
H400	HEYL
H200	HEYES
H100	HEVIA
H000	HEU
H362	HETTRICK
H630	HERT
H620	HERSHA
H655	HERNANDZ
H624	HERKEL
H616	HERBER
H523	HENSCHEID
H520	HENNESY
H540	HENLY
H525	HENEGAN
H516	HENEBRY
H520	HENCH
H523	HEMSATH
H500	HEMM
H525	HEMKEN
H550	HEMANN
H432	HELTZEL
H462	HELLRIEGEL
H250	HEJNY
H540	HEINL
H520	HEINKE
H352	HEIDINGER
H255	HEGEMAN
H165	HEFFERAN
H324	HEDGLIN
H135	HEBDON
H655	HEARNEN
H652	HEARING
H100	HEAPE
H200	HEAGY
H352	HEADINGS
H300	HEADD
H241	HAZELBAKER
H142	HAVLICK
H243	HAUSCHILDT
H600	HAURY
H251	HASSENFRITZ
H251	HASENBECK
H243	HASELTINE
H632	HARTSTEIN
H636	HARTRY
H635	HARTNELL
H623	HARSTON
H614	HARPOOL
H655	HARMEN
H632	HARDISTER
H630	HARDEY
H636	HARDERS
H614	HARBOLT
H615	HARBINSON
H600	HARAWAY
H200	HAQUE
H525	HANSMANN
H526	HANSER
H520	HANSCH
H521	HANSBERRY
H524	HANKEL
H525	HANIGAN
H545	HANELINE
H510	HAMPE
H552	HAMONS
H562	HAMMERSTONE
H564	HAMMERLE
H500	HAMME
H562	HAMMARGREN
H543	HAMELTON
H516	HAMBERGER
H522	HAMASAKI
H416	HALPRIN
H455	HALMAN
H450	HALLIHAN
H450	HALEN
H435	HALDANE
H420	HAILS
H140	HAIFLEY
H000	HAI
H220	HAGES
H236	HAGADORN
H350	HADWIN
H123	HABICHT
H165	HABERMEHL
G420	GYLES
G325	GUTZMAN
G325	GUTEKUNST
G232	GUSTASON
G240	GUSEWELLE
G652	GURNSEY
G650	GURNEE
G536	GUNTERMAN
G550	GUMINA
G416	GULLIVER
G416	GULBRANDSON
G362	GUITEREZ
G650	GUERINO
G360	GUEDRY
G200	GUCWA
G636	GUARDARRAMA
G245	GUAGLIANO
G325	GUADAGNO
G642	GRULKE
G630	GROOTE
G630	GROODY
G613	GROFT
G652	GROENEWEG
G620	GROCHOW
G610	GRIPPE
G652	GRIMSTEAD
G615	GRIEPENTROG
G651	GREENFELD
G650	GREENAWAY
G610	GREBE
G622	GRAZIOSI
G600	GRAW
G615	GRAVINA
G620	GRASSIE
G612	GRAPES
G652	GRANZOW
G653	GRANDJEAN
G651	GRANBY
G652	GRAMACY
G622	GRACES
G242	GOZALEZ
G600	GOYER
G320	GOTCH
G235	GOSDEN
G650	GORNY
G655	GORMONT
G352	GOODNESS
G325	GOODGION
G500	GONYA
G565	GONNERMAN
G516	GOMPERT
G420	GOLISH
G422	GOLIGOSKI
G435	GOLDMANN
G200	GOIKE
G320	GOETZE
G320	GODEAUX
G450	GLENNA
G420	GLAZA
G424	GLASSEL
G421	GLASPY
G453	GLANDER
G430	GLADY
G560	GIUMARRO
G345	GITELMAN
G253	GISONDI
G255	GISMONDI
G615	GIRVAN
G635	GIRTEN
G653	GIRONDA
G152	GIOVINCO
G524	GINKEL
G423	GILSTER
G200	GIESY
G655	GIERMAN
G352	GIDDINS
G635	GIARDINI
G550	GIANINO
G000	GHEA
G650	GEURIN
G300	GETT
G325	GETSON
G660	GERRERO
G655	GERMOND
G600	GERE
G532	GENTSY
G530	GENTA
G530	GENNETTE
G530	GENITO
G520	GENIS
G500	GENE
G534	GENDLER
G432	GELTZ
G200	GEISS
G630	GEHRET
G255	GEGENHEIMER
G163	GEFFERT
G352	GEETING
G140	GEBEL
G130	GAVETTE
G153	GAVENDA
G553	GAUMOND
G320	GAUDIOSO
G320	GATZKE
G320	GATZA
G324	GATTSHALL
G350	GATON
G324	GATCHEL
G216	GASPERI
G200	GASKA
G262	GASIOROWSKI
G632	GARRITSON
G622	GARRIGUS
G656	GARNIER
G652	GARNICK
G635	GARDINIER
G635	GARDENAS
G620	GARCY
G630	GARATE
G534	GANDOLFI
G500	GAMM
G540	GAMEL
G514	GAMBEL
G455	GALLMON
G456	GALLEMORE
G430	GALLATI
G520	GAINOUS
G516	GAINFORTH
G652	GAHRING
G100	GAFFEY
G146	GAEBLER
G325	GADZINSKI
G316	GADBURY
G160	GABRI
G100	GABE
G100	GABA
F200	FYKE
F630	FURTAW
F652	FURNAS
F626	FURCRON
F500	FUNN
F520	FUNCK
F430	FULWOOD
F410	FULVIO
F456	FULLMORE
F253	FUKUMOTO
F230	FUEST
F600	FUERY
F530	FUENTE
F400	FUEL
F656	FRYMIRE
F620	FRUSH
F642	FROHLICH
F632	FROEDGE
F632	FRODGE
F632	FRITZINGER
F626	FRICKER
F662	FRERICKS
F650	FREIN
F630	FREID
F626	FREGGIARO
F630	FRATTO
F652	FRANZI
F652	FRANCISCUS
F642	FRALIX
F140	FOWBLE
F365	FOTHERINGHAM
F245	FOSLIEN
F200	FOSHIE
F635	FORTMANN
F620	FORSEY
F625	FORKNER
F150	FOPPIANO
F535	FONTANETTA
F550	FONOHEMA
F246	FOGLER
F246	FOCKLER
F430	FLUTY
F420	FLUSCHE
F430	FLUD
F465	FLORIN
F460	FLORI
F456	FLENORY
F463	FLEHARTY
F420	FLEEKS
F425	FLAXMAN
F420	FLASH
F455	FLAMING
F560	FIUMARA
F325	FITZMORRIS
F525	FINNICUM
F524	FINKLEY
F565	FINERAN
F463	FILLHART
F410	FILIPI
F240	FIJAL
F432	FIELDSON
F250	FICKEN
F260	FICARRA
F320	FETCH
F236	FESTERMAN
F200	FESS
F655	FERRYMAN
F656	FERNER
F622	FERGASON
F640	FERELL
F565	FENNERN
F560	FEMMER
F435	FELDMEIER
F260	FEESER
F550	FEENAN
F362	FEDERICK
F320	FEDAK
F100	FEBBO
F240	FEAZELL
F652	FEARING
F250	FAZZONE
F300	FAUTH
F230	FAUSET
F630	FAUROTE
F426	FAULKER
F150	FAUBION
F325	FATZINGER
F220	FASICK
F520	FANGUY
F516	FAMBROUGH
F420	FALKS
F400	FAHL
F100	FABIO
F300	FAAITA
E246	EXLER
E520	EWENS
E236	ESTRADO
E235	ESTEN
E235	ESTEEN
E212	ESQUIVEZ
E212	ESPEJO
E254	ESMIOL
E260	ESGUERRA
E200	ESCO
E632	ERTZ
E621	ERSPAMER
E652	ERNSTES
E625	ERISMAN
E663	ERHARD
E620	EREAUX
E625	ERCANBRACK
E612	ERBES
E140	EPPLE
E532	ENTSMINGER
E536	ENTRIKEN
E524	ENSLOW
E530	ENNETT
E522	ENGQUIST
E524	ENGLEBERT
E524	ENGLANDER
E522	ENGESSER
E526	ENGERT
E525	ENGEMAN
E520	ENGE
E562	ENERSON
E530	END
E510	EMHOFF
E520	EMGE
E564	EMERALD
E435	ELTING
E456	ELLNER
E451	ELLENBERG
E451	ELLENBECKER
E400	ELIO
E416	ELFERT
E435	ELDEN
E460	ELAWAR
E236	EKSTRAND
E250	EISON
E255	EISMONT
E251	EISENBRANDT
E255	EISEMAN
E252	EISCHENS
E623	EHRGOTT
E240	EGLEY
E263	EGERT
E345	EDDLEMON
E255	ECONOMY
E262	ECKERSON
E262	ECKERSLEY
E216	ECKBERG
E216	ECHEVERRY
E163	EBERTS
E635	EARTHMAN
E656	EARNHART
E150	EAPEN
E220	EACHUS
D220	DYKAS
D230	DUST
D200	DUSI
D655	DURNING
D652	DURING
D635	DURDAN
D552	DUNOMES
D525	DUNCOMBE
D500	DUME
D450	DULLEN
D400	DULLEA
D400	DULAY
D400	DUL
D130	DUFFETT
D120	DUBS
D163	DUBARD
D620	DROOK
D653	DRENTH
D620	DRAHOS
D625	DRAGONE
D550	DOWNIN
D550	DOWNHAM
D200	DOWIS
D600	DOWHOWER
D630	DOWARD
D145	DOVALINA
D230	DOST
D120	DOPAZO
D200	DOOSE
D525	DONSON
D550	DONNAN
D552	DOMINSKI
D463	DOLLARHIDE
D456	DOLINAR
D420	DOLECKI
D410	DOLBEE
D200	DOEGE
D220	DOCKUS
D146	DOBLER
D125	DOBKIN
D120	DOBIAS
D140	DIVOLL
D150	DIVINEY
D360	DITTER
D355	DITMAN
D252	DISSINGER
D255	DISMANG
D645	DIRLAM
D550	DINNEEN
D500	DINI
D524	DINGWALL
D500	DINE
D500	DIN
D463	DILORETO
D456	DILMORE
D455	DILLAMAN
D255	DIKEMAN
D600	DIIORIO
D235	DIGHTON
D140	DIFFLEY
D350	DIEUDONNE
D340	DIETEL
D652	DIERINGER
D620	DIERCKS
D563	DIENHART
D262	DIEKRAGER
D153	DIEFENDORF
D200	DICKE
D254	DICAMILLO
D163	DIBRITO
D150	DIBONA
D200	DEZEEUW
D623	DEWHURST
D152	DEVINS
D150	DEVINEY
D160	DEUPREE
D362	DETHERAGE
D215	DESPINO
D253	DESMITH
D264	DESJARLAIS
D256	DESHNER
D200	DESHA
D252	DESANCTIS
D652	DERRING
D620	DEROUSSE
D616	DEROBERTIS
D636	DERIDDER
D620	DEREGO
D635	DERDEN
D162	DEPROSPERO
D161	DEPROFIO
D152	DEPPING
D160	DEPERRO
D530	DENTY
D552	DENONCOURT
D524	DENCKLAU
D546	DEMLER
D562	DEMIRCHYAN
D524	DEMICHIEL
D520	DEMESA
D560	DEMERE
D520	DEMAGGIO
D452	DELUNG
D420	DELUISE
D456	DELMORAL
D452	DELMASTRO
D452	DELMAS
D423	DELLIGATTI
D400	DELLE
D450	DELENA
D421	DELASBOUR
D465	DELARME
D462	DELARGY
D426	DELAGRANGE
D415	DELAFONTAINE
D230	DEIST
D200	DEISS
D250	DEIGHAN
D100	DEHOFF
D262	DEGRAZIA
D255	DEGMAN
D122	DEFOSSES
D162	DEFORREST
D200	DEEKS
D220	DECOUX
D264	DECAROLIS
D160	DEBUHR
D162	DEBERG
D160	DEBARR
D160	DEBARI
D655	DEARMON
D600	DEARE
D636	DEARDURFF
D430	DAYWALT
D600	DAYER
D165	DAVOREN
D125	DAVIGNON
D100	DAVIAU
D340	DAUTEUIL
D361	DAUTERIVE
D400	DAUL
D654	DARNLEY
D645	DARLIN
D620	DARAKJY
D120	DAPICE
D552	DANNUNZIO
D525	DANISON
D540	DANIELLO
D560	DAMARIO
D452	DALONZO
D420	DALLIS
D420	DALESKE
D451	DALENBERG
D200	DAIZ
D520	DAINS
D520	DAINES
D252	DAGNESE
D300	DADY
D300	DADEY
C220	CZYZEWSKI
C160	CZAPOR
C142	CZAPLEWSKI
C200	CZAJKA
C252	CYGANIEWICZ
C350	CUTTINO
C365	CUTRONA
C252	CUSSINS
C254	CUSANELLI
C162	CUPERUS
C530	CUNDY
C520	CUMISKEY
C552	CUMINS
C250	CUIZON
C100	CUFFIA
C100	CUFFE
C160	CUFFARI
C260	CUCCARO
C100	CUBIE
C636	CRYDER
C625	CRUSON
C652	CROUNSE
C653	CROMEDY
C652	CRING
C660	CREER
C636	CREDEUR
C600	CREA
C263	COZORT
C250	COZINE
C000	COWEE
C360	COWDERY
C153	COVENTRY
C260	COUSER
C630	COURTWAY
C652	COURINGTON
C355	COTMAN
C234	COSTLOW
C234	COSTELL
C635	CORTON
C626	CORSARO
C660	CORRIERI
C620	CORRICK
C635	CORRADINI
C650	CORON
C650	COREN
C630	CORD
C610	CORBI
C630	CORADO
C120	COPUS
C152	COPPENGER
C163	COOPERWOOD
C532	COONTZ
C520	COONCE
C536	CONTRERA
C540	CONNEALY
C540	CONELL
C532	COMTOIS
C516	COMPERE
C552	COMMINS
C552	COMMINGS
C522	COMEGYS
C500	COMA
C460	COLYAR
C400	COLO
C423	COLLISTER
C420	COLLICK
C440	COLLELLA
C460	COLER
C416	COLBORN
C650	COHRAN
C214	COGBILL
C150	COFFEN
C220	COCUZZO
C452	CLYNES
C423	CLOSTER
C420	CLOCK
C410	CLIPP
C452	CLINGINGSMITH
C455	CLEMENCE
C455	CLAYMAN
C425	CLASSON
C420	CLAS
C460	CLAREY
C465	CLARENCE
C420	CLAGUE
C140	CIUBAL
C365	CITRINO
C364	CITARELLA
C650	CIRONE
C156	CIPPONERI
C536	CINDRICH
C500	CIMO
C416	CILIBERTO
C220	CICHOWSKI
C264	CICCARELLO
C240	CICALA
C600	CHURA
C120	CHUBBUCK
C652	CHRONIS
C623	CHRISTLIEB
C620	CHRISS
C220	CHIZEK
C323	CHITTESTER
C230	CHIQUITO
C553	CHIMENTO
C436	CHILDREE
C520	CHIANESE
C163	CHEVRETTE
C200	CHEESE
C200	CHECO
C235	CHASTANG
C624	CHARGUALAF
C155	CHAPMON
C536	CHANTRY
C400	CHAHAL
C132	CHAFETZ
C260	CEZAR
C653	CERUANTES
C640	CERRILLO
C650	CERRANO
C623	CERECEDES
C650	CERAMI
C242	CEGIELSKI
C146	CAVALLERO
C354	CATINELLA
C230	CASSATA
C245	CASLIN
C250	CASANO
C220	CASACCHIA
C630	CARUTH
C636	CARTRETTE
C635	CARTEN
C635	CARODINE
C656	CARNRIKE
C654	CARNALL
C652	CARMICLE
C645	CARLAN
C642	CARLACCI
C620	CARIS
C620	CARIAGA
C635	CARDINE
C635	CARDIMINO
C635	CARDANI
C615	CARBONARA
C650	CARANO
C100	CAPUA
C150	CAPPONI
C145	CAPPELLANO
C164	CAPORALE
C140	CAPELLI
C510	CANUPP
C536	CANTREL
C535	CANTONE
C536	CANTERBERRY
C520	CANNIZZO
C550	CANNAN
C540	CANELO
C560	CANEER
C534	CANDILL
C530	CANDEE
C514	CAMPBEL
C556	CAMINERO
C514	CAMBLE
C400	CALUYA
C423	CALLICOTT
C420	CALK
C300	CAITO
C100	CAFFIE
C350	CADEN
C313	CADAVID
C200	CACY
C200	CACHU
C240	CACHOLA
C162	CABREJA
C142	CABILES
C130	CABADA
C550	CAAMANO
B650	BYRAN
B500	BYON
B200	BUYCK
B255	BUSSMAN
B200	BUSSIE
B256	BUSHNER
B623	BURSTON
B652	BURNISON
B625	BURKMAN
B625	BURKHAMMER
B620	BURES
B632	BURDESHAW
B512	BUMPASS
B452	BULLINGER
B462	BULLERS
B426	BULGRIN
B200	BUGAY
B140	BUFFALO
B320	BUDAK
B252	BUCZYNSKI
B253	BUCKENDORF
B260	BUCCIERI
B162	BUBRIG
B653	BRYNTESON
B652	BRUNZ
B656	BRUNMEIER
B652	BRUNKOW
B653	BRUNETTO
B654	BRUNELLI
B654	BRUMWELL
B625	BRUGGMAN
B620	BRUCKI
B624	BRUCCULERI
B621	BROZOVICH
B652	BROWING
B635	BROTMAN
B630	BRODA
B626	BROCKER
B632	BROADSTREET
B620	BRIX
B632	BRITSON
B652	BRINCK
B652	BRIMMAGE
B623	BRIGHTLY
B660	BRIERRE
B635	BRIDENSTINE
B625	BREZENSKI
B620	BREZEE
B612	BREVIK
B623	BREST
B653	BRENTLINGER
B653	BRENTLEY
B635	BREIDENBACH
B624	BRECKEL
B620	BRECH
B626	BREAKER
B624	BRAZZLE
B623	BRAUGHTON
B620	BRAUCH
B635	BRATTIN
B635	BRATTAIN
B655	BRANHAN
B651	BRANFORD
B656	BRANER
B653	BRANDER
B640	BRALY
B624	BRAEGELMANN
B612	BRABEC
B300	BOYT
B200	BOYACK
B650	BOWREN
B400	BOWL
B150	BOVIAN
B250	BOUGHAN
B350	BOTTON
B356	BOTNER
B220	BOSQUES
B620	BORZEA
B600	BORRE
B650	BORON
B656	BORNHORST
B623	BORGSTROM
B640	BORELLA
B100	BOOP
B535	BONTEMPO
B540	BONNIWELL
B520	BONNES
B526	BONJOUR
B540	BONILLO
B550	BONANO
B420	BOLEK
B400	BOHOL
B300	BOHATY
B100	BOFFA
B326	BOETCHER
B250	BOESEN
B140	BOEPPLE
B460	BOEHLER
B326	BOEDECKER
B200	BOECKX
B300	BODI
B400	BOAL
B432	BLOODSWORTH
B432	BLOODGOOD
B450	BLOME
B423	BLOCKETT
B423	BLIXT
B452	BLANCHETT
B426	BLACKHURST
B421	BLACKABY
B265	BJORNBERG
B326	BITZER
B351	BITTENBENDER
B346	BITLER
B624	BIRCHALL
B526	BINNICKER
B524	BINGGELI
B430	BILLETT
B416	BILBERRY
B200	BIJOU
B240	BIGLOW
B640	BIERLY
B410	BIELBY
B240	BIEGEL
B000	BEU
B622	BERZAS
B630	BERTE
B632	BERTAGNOLLI
B630	BERRETH
B656	BERNHART
B625	BERGUM
B653	BERENTSON
B652	BERENSON
B630	BERDY
B622	BERCEGEAY
B534	BENTLE
B531	BENTIVEGNA
B535	BENTHAM
B523	BENSCOTER
B520	BENNS
B520	BENNICK
B525	BENJAMINE
B520	BENEZE
B530	BENETT
B520	BENEKE
B536	BENDURE
B532	BENDIX
B532	BENDICK
B532	BENAUIDES
B455	BELMAN
B420	BELLUS
B430	BELLOTT
B414	BELLEFLEUR
B420	BELLAS
B425	BELJAN
B426	BELGARD
B300	BEITH
B542	BEINLICH
B640	BEIERLE
B500	BEHME
B162	BEEVERS
B655	BEERMANN
B252	BEECHING
B363	BEDWARD
B362	BEDROSIAN
B356	BEDNER
B326	BEDEKER
B240	BECHEL
B260	BECERA
B165	BEAUBRUN
B635	BEARDMORE
B456	BEALMEAR
B250	BAZIN
B260	BAZER
B560	BAUMHOER
B526	BAUMGARNER
B252	BAUKNECHT
B325	BATTSON
B323	BATTIEST
B243	BASULTO
B236	BASTER
B220	BASQUES
B223	BASISTA
B246	BASILIERE
B200	BASHI
B620	BARZEY
B620	BARZ
B632	BARTUS
B632	BARTUCCA
B632	BARTEK
B660	BARRERO
B620	BARRECA
B652	BARNOSKI
B653	BARNDT
B624	BARKLOW
B610	BARIBEAU
B630	BARETTE
B620	BARES
B653	BARENTINE
B642	BAREILLES
B620	BARCH
B616	BARBRE
B616	BARBERI
B612	BARBAGELATA
B600	BARAW
B630	BARATTO
B652	BARANOSKI
B600	BAR
B132	BAPTISE
B525	BANKSON
B520	BANKEY
B526	BANKARD
B520	BANIK
B432	BALTZLEY
B450	BALLEN
B420	BALKEY
B420	BALIUS
B436	BALDERSTON
B240	BAKULA
B246	BAKALAR
B130	BAFFUTO
B620	BAERGA
B350	BADONI
B220	BACKOUS
B234	BACHTEL
B262	BACHRACH
B260	BACCARI
B150	BABINE
B145	BABILONIA
B600	BAAR
A214	AZBILL
A230	AZAD
A220	AYCOX
A400	AYALLA
A140	AVOLIO
A236	AUSTERBERRY
A236	AUGHTRY
A136	AUFDERHEIDE
A200	AUCH
A352	ATTANASIO
A330	ATHAYDE
A326	ATCHER
A236	ASTOR
A243	ASSELTA
A245	ASLIN
A245	ASLAM
A230	ASHWOOD
A261	ASHRAF
A212	ASHBACHER
A216	ASBRIDGE
A226	ASAKURA
A622	ARZAGA
A620	ARRIAZA
A620	ARREZ
A625	ARREQUIN
A653	ARRANTS
A652	ARMIGER
A655	ARMENTEROS
A651	ARMBRISTER
A620	ARKO
A625	ARGUMEDO
A622	ARGUIJO
A634	ARDOLINO
A620	ARCIA
A612	ARBIZO
A612	ARAVJO
A160	APER
A524	ANZALDO
A530	ANTU
A536	ANTRIKIN
A535	ANTONY
A535	ANTONIA
A535	ANTONETTY
A535	ANTINORO
A535	ANTHON
A535	ANTENUCCI
A523	ANSTEAD
A520	ANNESE
A526	ANKRUM
A536	ANDREASON
A536	ANDRADO
A531	ANDAVERDE
A523	ANASTOS
A514	ANABLE
A523	AMSTERDAM
A521	AMSPOKER
A565	AMRINE
A565	AMREIN
A565	AMORIN
A540	AMEL
A516	AMBROSINI
A516	AMBER
A421	ALSBROOK
A453	ALNUTT
A452	ALMASI
A420	ALLESSIO
A431	ALLATEEF
A425	ALISON
A432	ALDOUS
A436	ALDERINK
A432	ALDAZ
A254	AKMAL
A263	AKARD
A350	AITON
A320	AITES
A522	AINSCOUGH
A200	AIKEY
A653	AHRENDS
A450	AHLM
A230	AGUADA
A252	AGANS
A345	ADELMANN
A312	ADEBISI
A320	ADDESSO
A300	ADAWAY
A353	ADAMAITIS
A225	ACKISON
A130	ABUD
A153	ABENDROTH
A136	ABDUR
A134	ABDOOL
A530	AAMODT
Z200	ZYWIEC
Z141	ZWIEFELHOFER
Z450	ZWAHLEN
Z550	ZUNINO
Z400	ZUEHL
Z530	ZMUDA
Z542	ZMOLEK
Z200	ZIZZA
Z200	ZISKA
Z526	ZINSER
Z521	ZINKIEVICH
Z526	ZINGER
Z526	ZINGARELLI
Z256	ZIESMER
Z251	ZIEGENFUSS
Z140	ZIEBOL
Z345	ZETTLEMOYER
Z340	ZETTEL
Z612	ZERVOS
Z520	ZENKE
Z516	ZEMBOWER
Z422	ZELECHOWSKI
Z420	ZELASKO
Z200	ZEISE
Z200	ZEEK
Z100	ZEEB
Z645	ZARLENGA
Z620	ZAREK
Z300	ZAIDI
Z500	ZAHNOW
Z520	ZAHNKE
Z620	ZAHARIS
Z200	ZACH
Z230	ZACATE
Z162	ZABROCKI
Z162	ZABORAC
Y622	YURCHAK
Y524	YUENGLING
Y500	YOUNIE
Y526	YOUNGERS
Y400	YOUELL
Y300	YOTT
Y250	YOSHINO
Y620	YORKS
Y630	YORDY
Y250	YOCHEM
Y620	YERICO
Y635	YERDON
Y260	YEISER
Y620	YEAROUS
Y620	YEARICK
Y500	YEANEY
Y160	YBARRO
Y232	YASUTAKE
Y250	YASIN
Y520	YANKE
Y520	YANISH
Y520	YANIK
Y522	YAMAZAKI
Y530	YAMAT
Y200	YAGGI
X552	XIMENEZ
W263	WYZARD
W536	WYNDER
W400	WYLY
W240	WYKLE
W320	WUTZKE
W600	WUORI
W632	WUERTZ
W126	WUEBKER
W623	WRIGHTSEL
W614	WOROBEL
W640	WORLIE
W616	WORFORD
W620	WOREK
W425	WOOLSON
W365	WOODROME
W340	WOODLY
W345	WOODLING
W536	WONTOR
W536	WONDRA
W435	WOLTEMATH
W456	WOLLMER
W452	WOLINSKI
W416	WOLFERT
W235	WOJTANIK
W232	WOJTAK
W416	WOHLFARTH
W230	WOESTE
W143	WOBBLETON
W320	WITZ
W356	WITTMEYER
W320	WITCHEY
W232	WISOTZKEY
W252	WISNEWSKI
W255	WISMAN
W620	WIRCH
W163	WIPPERT
W516	WINEBERG
W510	WIMPEE
W420	WILUSZ
W432	WILTSEY
W420	WILLIG
W460	WILLIAR
W462	WILLERS
W432	WILLADSEN
W416	WILFRED
W431	WILDHABER
W430	WILDAY
W250	WIGHAM
W250	WIGGEN
W400	WIEWEL
W352	WIETING
W316	WIETBROCK
W240	WIESEL
W250	WIESEHAN
W625	WIERSEMA
W263	WIEGERT
W350	WIDNEY
W356	WIDMARK
W250	WICKSON
W252	WICKINGS
W265	WICHERN
W300	WHTIE
W300	WHITTIE
W345	WHITLINGER
W314	WHITFILL
W316	WHITEBREAD
W214	WHISPELL
W350	WHETTEN
W400	WHEELEY
